,date,status,id,photo,text
221,23 mai 2019 - 25 mai 2019,Inactive,ID : 2389369234638075,,Wat zegt Groen over de verlaging van de belastingen op arbeid en de verschuiving van die belastingen naar de grootste vermogens? 🤔   Kijk naar deze video OF vraag het ons zelf 😀 Alle vragen welkom via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail) Of messenger hieronder 👇
222,23 mai 2019 - 25 mai 2019,Inactive,ID : 2278515788910801,,Waarom is het nodig dat we eindelijk meer klimaatambitie tonen? Ontdek het in deze video OF vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen!  Alle vragen welkom via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail) Of messenger hieronder 👇
223,23 mai 2019 - 25 mai 2019,Inactive,ID : 480014449205228,,Wat zegt Groen over de verlaging van de belastingen op arbeid en de verschuiving van die belastingen naar de grootste vermogens? 🤔   Kijk naar deze video OF vraag het ons zelf 😀 Alle vragen welkom via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail) Of messenger hieronder 👇
224,23 mai 2019 - 25 mai 2019,Inactive,ID : 842123819502850,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
225,23 mai 2019 - 25 mai 2019,Inactive,ID : 928986337433031,,Ontdek waarom groen beleid goed is voor de economie in deze video OF vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen!  Alle vragen welkom via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail) Of messenger hieronder 👇
226,23 mai 2019 - 25 mai 2019,Inactive,ID : 301935554048993,,Samenwerken maakt ons land sterker.   Vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen! 👉 Stel ze via Facebook Messenger 💚
227,23 mai 2019 - 25 mai 2019,Inactive,ID : 332026704100315,,Samenwerken maakt ons land sterker.   Vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen! 👉 Stel ze via Facebook Messenger 💚
228,23 mai 2019 - 25 mai 2019,Inactive,ID : 596864307472562,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
229,23 mai 2019 - 25 mai 2019,Inactive,ID : 762582470804251,,Wat zegt Groen over de verlaging van de belastingen op arbeid en de verschuiving van die belastingen naar de grootste vermogens? 🤔   Kijk naar deze video OF vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen! 👉 Stel ze via Facebook Messenger 💚
230,23 mai 2019 - 25 mai 2019,Inactive,ID : 1097307027131130,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
231,23 mai 2019 - 25 mai 2019,Inactive,ID : 339640070068045,,Wat zegt Groen over de verlaging van de belastingen op arbeid en de verschuiving van die belastingen naar de grootste vermogens? 🤔   Kijk naar deze video OF vraag het ons zelf 😀 We beantwoorden nu (24u op 24u) ál jouw vragen! 👉 Stel ze via Facebook Messenger 💚
232,23 mai 2019 - 25 mai 2019,Inactive,ID : 2329476443979008,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
233,23 mai 2019 - 25 mai 2019,Inactive,ID : 303135067296975,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61449882_305132233697830_4475860890326925312_n.jpg?_nc_cat=103&_nc_ohc=izWS3EujHvkAX_7qnpw&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=bf4834998924c893a759d3f8bba554c3&oe=5ED399EB,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
234,23 mai 2019 - 25 mai 2019,Inactive,ID : 328971867780402,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
235,23 mai 2019 - 25 mai 2019,Inactive,ID : 288605345353285,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
236,23 mai 2019 - 25 mai 2019,Inactive,ID : 361174367863355,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
237,23 mai 2019 - 25 mai 2019,Inactive,ID : 603969960085207,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
238,23 mai 2019 - 25 mai 2019,Inactive,ID : 324065858273313,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61528629_2244399562489348_1951594476006801408_n.jpg?_nc_cat=102&_nc_ohc=V1r0jRt9PpkAX8r1CeG&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=f5cf03fc2549082c380e1c83cd6d6005&oe=5EA00E3C,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
239,23 mai 2019 - 25 mai 2019,Inactive,ID : 446291712609221,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61404203_821095558270216_8818842519082106880_n.jpg?_nc_cat=107&_nc_ohc=4f8CnRVPpnoAX-KlxWM&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=dfde9055168a1189dec7e20910636935&oe=5ED00B9E,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
240,23 mai 2019 - 25 mai 2019,Inactive,ID : 665747017183205,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
241,23 mai 2019 - 25 mai 2019,Inactive,ID : 1296310297198050,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61270155_424629274985928_7238331581067165696_n.jpg?_nc_cat=107&_nc_ohc=QJ8u8JeJiaYAX_zMMvg&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5c8109115ebff776b976a9bcec3e9c4a&oe=5E8D65AF,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
242,23 mai 2019 - 25 mai 2019,Inactive,ID : 2104150263015868,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
243,23 mai 2019 - 26 mai 2019,Inactive,ID : 629141160888913,,Laat leerkrachten lesgeven. Pak eindelijk de planlast aan 👍  #hetkananders met Elisabeth Meuleman
244,23 mai 2019 - 26 mai 2019,Inactive,ID : 379371806010164,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60852223_298646894351219_6236145063269761024_n.jpg?_nc_cat=110&_nc_ohc=AA4zoMj0GkYAX9HF_9T&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=12ca7ad8e389221b32ad66948a8db75a&oe=5E90D4A9,"Groen maakt gelukkig en gezond 💚  🌳 Elke provincie een Nationaal Park 🌳 Iedereen een bos of park op wandelafstand 🌳 Boskaart maken en betonstop versnellen  'Vlaanderen moet haar verantwoordelijkheid nemen in de strijd tegen het verlies van biodiversiteit'  - Chris Steenwegen, voormalig directeur van Natuurpunt en kandidaat voor Groen in Vlaams-Brabant."
245,23 mai 2019 - 26 mai 2019,Inactive,ID : 2357536757904166,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60042018_10157214500359320_1908335951948546048_n.jpg?_nc_cat=107&_nc_ohc=yTppNC9BAc0AX84uORs&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=01449527281450619f90fa934728d96d&oe=5ED26951,"Het klimaatrapport van Greenpeace is héél duidelijk: 'Als N-VA, Open VLD, CD&V opnieuw een regering vormen, betekent dat een nieuwe periode van klimaatstilstand."" 😓  Jouw keuze op 26 mei is glashelder:  ❌ meer van hetzelfde  of  💚 eindelijk een klimaatregering met een sociaal hart  #hetkananders"
246,23 mai 2019 - 25 mai 2019,Inactive,ID : 184991079075685,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
247,23 mai 2019 - 25 mai 2019,Inactive,ID : 457529398316109,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61255742_435572860569068_5545128526635597824_n.jpg?_nc_cat=101&_nc_ohc=xJVYIu_4RwQAX8BhdmD&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=51e16aa50297e2cf1783c27637ca96fc&oe=5EDBAD34,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
248,23 mai 2019 - 25 mai 2019,Inactive,ID : 734959863585545,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61265635_2223374461113102_8018835608149426176_n.jpg?_nc_cat=107&_nc_ohc=fSd_agNjIT8AX_e-hCw&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2db725de79103dc1fde9db6f60539627&oe=5E929B54,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
249,23 mai 2019 - 26 mai 2019,Inactive,ID : 367145907242333,,Vandaag kwam de zorgsector op straat. We steunen hun terechte eis voor meer handen in de zorg.   We willen medewerkers de tijd geven om hun job zonder bijkomende stress te kunnen doen. Genoeg tijd om elke patiënt de zorg te geven waar hij of zij recht op heeft 💚  #hetkananders
250,23 mai 2019 - 25 mai 2019,Inactive,ID : 1339485856201829,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
251,22 mai 2019 - 25 mai 2019,Inactive,ID : 342791139622013,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61449882_305132233697830_4475860890326925312_n.jpg?_nc_cat=103&_nc_ohc=izWS3EujHvkAX_7qnpw&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=bf4834998924c893a759d3f8bba554c3&oe=5ED399EB,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
252,22 mai 2019 - 25 mai 2019,Inactive,ID : 344787276201147,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61334641_601150730369916_233116118858858496_n.jpg?_nc_cat=110&_nc_ohc=HrKCceORuToAX_1AAe9&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=d9f4a9bccb98790aea3f83d6cbc77543&oe=5E93918E,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
253,22 mai 2019 - 25 mai 2019,Inactive,ID : 355720985075517,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61207730_660518524371549_6427958139500363776_n.jpg?_nc_cat=104&_nc_ohc=8R21-peCOYkAX_9nlCu&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5c39b8fc89022d84654dbe04dff36798&oe=5E908D57,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
254,22 mai 2019 - 25 mai 2019,Inactive,ID : 2244399542489350,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61528629_2244399562489348_1951594476006801408_n.jpg?_nc_cat=102&_nc_ohc=V1r0jRt9PpkAX8r1CeG&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=f5cf03fc2549082c380e1c83cd6d6005&oe=5EA00E3C,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
255,22 mai 2019 - 25 mai 2019,Inactive,ID : 331770707499847,,Keuzestress voor 26 mei? Twijfel je nog over je stem? 🤔  Bel ons via 'nu bellen' en we beantwoorden al je vragen 💚  Geen zin om te bellen? Gebruik onze andere kanalen 👇 📱 8885 (SMS) 💌 vragen@groen.be (mail)
256,22 mai 2019 - 25 mai 2019,Inactive,ID : 368052210498830,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61471502_368052230498828_5729927942746669056_n.jpg?_nc_cat=107&_nc_ohc=opAESIH1RJcAX-tuIiP&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=594659458b6bd373f5858d7d54486cd6&oe=5EDBC3B5,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
257,22 mai 2019 - 25 mai 2019,Inactive,ID : 370654930243026,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61254785_370654946909691_2619902970791198720_n.jpg?_nc_cat=100&_nc_ohc=PtD9Qoec5pkAX_OejXC&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=c941448f85fc2c7fa8756281cad721b7&oe=5ED9EC0C,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱8885 (SMS) 💌 vragen@groen.be (mail)
258,22 mai 2019 - 25 mai 2019,Inactive,ID : 412048752972519,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61254745_412048766305851_611378299548991488_n.jpg?_nc_cat=105&_nc_ohc=U9RqaNSyjwcAX_mXSXd&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ffc988945b289db7bef35fcbeeb23351&oe=5E9D08D4,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
259,22 mai 2019 - 25 mai 2019,Inactive,ID : 849063725473624,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
260,22 mai 2019 - 25 mai 2019,Inactive,ID : 318225705741295,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61193046_318225732407959_4441988673696694272_n.jpg?_nc_cat=106&_nc_ohc=a7a0zRzAH4kAX8iBzJg&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=31931eb58514474982510dc40b86693d&oe=5E960752,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 8885 (SMS) 💌 vragen@groen.be (mail)
261,22 mai 2019 - 25 mai 2019,Inactive,ID : 302175480694748,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 3855 (SMS) 💌 vragen@groen.be (mail)
262,22 mai 2019 - 25 mai 2019,Inactive,ID : 327713094575253,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61204211_885119048492392_4913785144625594368_n.jpg?_nc_cat=102&_nc_ohc=OhYYJ_GyqlYAX9ztNVC&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b194fab9bd261e34a3898a8cb5f7d7c4&oe=5ED18CAE,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 3855 (SMS) 💌 vragen@groen.be (mail)
263,22 mai 2019 - 25 mai 2019,Inactive,ID : 847306998962612,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61204211_885119048492392_4913785144625594368_n.jpg?_nc_cat=102&_nc_ohc=OhYYJ_GyqlYAX9ztNVC&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b194fab9bd261e34a3898a8cb5f7d7c4&oe=5ED18CAE,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via: ☎ 0800 23 23 3  (telefoon) 📱 3855 (SMS) 💌 vragen@groen.be (mail)
264,22 mai 2019 - 25 mai 2019,Inactive,ID : 343441203027226,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
265,22 mai 2019 - 25 mai 2019,Inactive,ID : 394311534545178,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
266,22 mai 2019 - 25 mai 2019,Inactive,ID : 422832358551693,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61325378_422832375218358_4769830309153734656_n.jpg?_nc_cat=103&_nc_ohc=b4ZaGUkBh-8AX8wKSqB&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=eeb8cb6d70f72d5965fc35115a9b073d&oe=5ED67277,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
267,22 mai 2019 - 25 mai 2019,Inactive,ID : 435572837235737,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61255742_435572860569068_5545128526635597824_n.jpg?_nc_cat=101&_nc_ohc=xJVYIu_4RwQAX8BhdmD&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=51e16aa50297e2cf1783c27637ca96fc&oe=5EDBAD34,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
268,22 mai 2019 - 25 mai 2019,Inactive,ID : 441384449739899,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
269,22 mai 2019 - 25 mai 2019,Inactive,ID : 459481717955171,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61275559_459481741288502_6995334013770530816_n.jpg?_nc_cat=110&_nc_ohc=-9fik0YatuYAX_FXes4&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=9a05250ce9d171942e8321b9bdd55992&oe=5E9E52DC,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
270,22 mai 2019 - 25 mai 2019,Inactive,ID : 590284141481849,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
271,22 mai 2019 - 25 mai 2019,Inactive,ID : 1158510820977188,,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
272,22 mai 2019 - 25 mai 2019,Inactive,ID : 2216510028432256,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61208046_2216510068432252_4359100928779878400_n.jpg?_nc_cat=103&_nc_ohc=RWTrStr0eS4AX9fFzKx&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ce7939766fff98ea8f22e8908aadc9f7&oe=5E932CA2,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
273,22 mai 2019 - 25 mai 2019,Inactive,ID : 2223374431113105,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61265635_2223374461113102_8018835608149426176_n.jpg?_nc_cat=107&_nc_ohc=fSd_agNjIT8AX_e-hCw&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=2db725de79103dc1fde9db6f60539627&oe=5E929B54,Keuzestress voor 26 mei? Twijfel je nog over je stem?🤔  Onze zweeflijn helpt je landen! Stel ons al jouw vragen via Facebook-messenger 💚
274,21 mai 2019 - 26 mai 2019,Inactive,ID : 2276229149306578,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61320087_2276229165973243_4605596446291394560_n.jpg?_nc_cat=100&_nc_ohc=WjHlFklwtR8AX8kVQLl&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=06255c61228994215b0b13a56130c27a&oe=5ED15097,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
275,21 mai 2019 - 26 mai 2019,Inactive,ID : 465768637519758,,Waarvoor kies jij? 💚
276,20 mai 2019 - 26 mai 2019,Inactive,ID : 696906440725590,,
277,19 mai 2019 - 26 mai 2019,Inactive,ID : 410833549756618,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60817085_410833589756614_6473397454677999616_n.jpg?_nc_cat=108&_nc_ohc=U4lG-Tqj7WcAX9vQDeg&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=8b192c989237c711ea641758ec5827d4&oe=5E97D3EF,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
278,19 mai 2019 - 26 mai 2019,Inactive,ID : 426171204627271,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60831472_426171227960602_6815779680440811520_n.jpg?_nc_cat=106&_nc_ohc=SLwlVyXz2vkAX_wmaub&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=4acd33aa0ff4bea856c2148b7b40ae9f&oe=5ED1880D,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
279,19 mai 2019 - 26 mai 2019,Inactive,ID : 462977454265687,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60793134_462977484265684_9020479705937084416_n.jpg?_nc_cat=108&_nc_ohc=GnUp0xXRzn4AX-MU7G4&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=48ffd1ef7d628471d28ab75eb43df82b&oe=5ED1F832,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
280,19 mai 2019 - 26 mai 2019,Inactive,ID : 669843030124031,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60838668_669843046790696_7023373828021551104_n.jpg?_nc_cat=109&_nc_ohc=4V0QASvn0rwAX-Ynls-&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=365efa3aa482ac9752afae7d4c164a19&oe=5E9D0915,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
281,19 mai 2019 - 26 mai 2019,Inactive,ID : 1241284002713279,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60820317_1241284046046608_6527952846531330048_n.jpg?_nc_cat=104&_nc_ohc=yJ6mtlLJfG4AX_i7bd4&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=a451857ccc18ef4849e9485cd3d5dd6d&oe=5ED1069A,"Kies voor plan A, want er is geen planeet B 🌍 Een klimaatregering met een sociaal hart, voor minder gaan we niet 💚

Like als jij ook stemt voor het klimaat 👍 #hetkananders"
282,19 mai 2019 - 26 mai 2019,Inactive,ID : 368910947082995,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60787715_2280603342151868_8169184163866345472_n.jpg?_nc_cat=104&_nc_ohc=OvZB2Y_dtgUAX-c5w6K&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=645df754c898cc18271e358d2e06779e&oe=5ED1BF66,"Jij kiest. Voor een menselijker, eerlijker en gezonder land. Samen maken we die ommekeer mogelijk. Want er is hoop. Het is nu of nu!  💚 Ontdek plan A: www.groen.be/plana 🤷‍♂️ Twijfel je nog? Zo kan jij geïnformeerd naar het stemhokje: www.groen.be/kieswijzer"
283,19 mai 2019 - 26 mai 2019,Inactive,ID : 432864054177185,,Vandaag kwam de zorgsector op straat. We steunen hun terechte eis voor meer handen in de zorg.   We willen medewerkers de tijd geven om hun job zonder bijkomende stress te kunnen doen. Genoeg tijd om elke patiënt de zorg te geven waar hij of zij recht op heeft 💚  #hetkananders
284,19 mai 2019 - 24 mai 2019,Inactive,ID : 574687779690405,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60359018_10157238489669320_5649052222504304640_n.jpg?_nc_cat=105&_nc_ohc=4M6jKdK6f8gAX_k-ZPo&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=f1435c2c02d9635a8422100b5544ab23&oe=5E98088E,"Jij kiest. Voor een menselijker, eerlijker en gezonder land. Samen maken we die ommekeer mogelijk. Want er is hoop. Het is nu of nu! Pas je profielfoto aan met onze kader 💚 #ikstemgroen"
285,19 mai 2019 - 22 mai 2019,Inactive,ID : 2213944378725538,,Er wordt meer bos gekapt dan geplant ⚠️ Dat is waanzin! Er is al zo weinig bos in Vlaanderen.   Teken de petitie & deel onze video: www.groen.be/bosvooriedereen 🌳 #ikstemgroen
286,18 mai 2019 - 19 mai 2019,Inactive,ID : 394403781076790,,Zet de ommekeer mee in 💚   Geef samen met Meyrem Almaci een krachtig signaal voor meer klimaatambitie en meer eerlijkheid. Tot zondag!  Meld je snel aan 👉 www.groen.be/meetupleuven
287,17 mai 2019 - 26 mai 2019,Inactive,ID : 298646877684554,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60852223_298646894351219_6236145063269761024_n.jpg?_nc_cat=110&_nc_ohc=AA4zoMj0GkYAX9HF_9T&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=12ca7ad8e389221b32ad66948a8db75a&oe=5E90D4A9,"Groen maakt gelukkig en gezond 💚  🌳 Elke provincie een Nationaal Park 🌳 Iedereen een bos of park op wandelafstand 🌳 Boskaart maken en betonstop versnellen  'Vlaanderen moet haar verantwoordelijkheid nemen in de strijd tegen het verlies van biodiversiteit'  - Chris Steenwegen, voormalig directeur van Natuurpunt en kandidaat voor Groen in Vlaams-Brabant."
