,date,status,id,text,photo
10,26 nov 2019 - 8 déc 2019,Inactive,ID : 2277430572548445,"La question de l’avortement est une question délicate.  Pour le CDH - Centre Démocrate Humaniste, certains aspects doivent évoluer. Ce que propose la majorité des partis nous semble, sur certains points, excessif 🤔.  Et vous, qu'en pensez-vous ?",
11,25 nov 2019 - 2 déc 2019,Inactive,ID : 420383335577143,"🚌 Offre limitée, horaires peu adaptés, manque de place, durée du trajet dépassant parfois les 2 heures...   Le transport scolaire prend parfois des allures de parcours du combattant.  Au CDH - Centre Démocrate Humaniste, on pense qu'il est important de travailler sur l’offre de bus et de train, en particulier en zone rurale !   Il en va du bien-être des enfants et de leur sécurité.   Pedibus, velibus, covoiturage,... de nombreuses initiatives  organisées par d’autres acteurs repensent également la mobilité scolaire au quotidien. Soutenons-les.   Avec Mathilde Vandorpe.",
12,20 nov 2019 - 30 nov 2019,Inactive,ID : 558407591395064,"🤝 Un accord est intervenu à la Chambre sur le fonds blouses blanches 👨‍⚕️👩‍⚕️ ! Enfin !   Catherine Fonck a obtenu que le dispositif intègre le personnel infirmier à l’hôpital 🏥 mais aussi à domicile 🏡.  Le CDH - Centre Démocrate Humaniste appelle maintenant les régions à embrayer et à dégager des budgets pour renforcer les soignants des maisons de repos ou d’institutions prenant en charge des personnes handicapées.  📆 Il y a quelques semaines, certains partis faisaient de grandes déclarations mais surtout beaucoup de vent. Au cdH, plus que des paroles, nous posons des actes ✊ !",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/78259765_2260161190754936_6278790613890498560_n.jpg?_nc_cat=108&_nc_ohc=rswgWW06KYgAX-487dl&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ac7cec6c8b5e018e3d711e4cb0636acb&oe=5E945E07
13,18 nov 2019 - 25 nov 2019,Inactive,ID : 474047696560684,11 novembre #Armistice mais aussi #JournéeBelgeDesFemmes 💁‍♀ Demandons un GRAND DEBAT NATIONAL au Parlement !  💪#ToléranceZéro #UrgenceSociétale #StopViolences #StopFéminicides,
14,18 nov 2019 - 28 nov 2019,Inactive,ID : 429143094417320,"Quand c'est non, c'est non !  ❌#StopViolences #StopViols   Faisons de la lutte contre les violences envers les femmes une véritable urgence sociétale !  #ActNow 💪  📢✊Rendez-vous le 24 novembre à 14h à la gare centrale pour la #manifestation Mirabal Belgium contre les violences faites aux femmes. Rejoignez-nous !  📞🆘Viol :  0800.98.100",
15,17 nov 2019 - 25 nov 2019,Inactive,ID : 572179590276121,"Il y a des injures qui cognent comme des coups de poings 👊❌  #StopViolencePsychologique #RevengePorn #CyberHarcèlement  #ArrêteCestDeLaViolence  📢✊ Rendez-vous le 24 novembre à 14h à la gare centrale pour la manifestation Mirabal contre les violences faites aux femmes. Rejoignez-nous ! #ActNow💪   📞 Ligne Ecoute Violences: 0800 30 030 - 24h/24 7j/7, aussi pour l'entourage et le personnel de 1ère ligne, dans l'anonymat. #ToléranceZéro #NoSexisme",
16,15 nov 2019 - 30 nov 2019,Inactive,ID : 425967838061914,"Maxime Prévot : ""Le cdH est disponible pour être un acteur de la solution et pas de la dissolution de notre pays."" 🇧🇪",
17,15 nov 2019 - 30 nov 2019,Inactive,ID : 2537181719669205,"#NETHYS :   💸💰Des parachutes en or massif à près de 20 millions d'euros auraient été payés ce 9 octobre au nez et à la barbe du Gouvernement wallon PS-MR-ECOLO qui a laissé faire les cambrioleurs. Le gang des requins était dans la banque et s’est servi !  Pour François Desquesnes, l’envoi d’un Commissaire spécial, réclamé depuis le 6 octobre 2019 par le #cdH, aurait dû être envoyé en même temps que les décisions d’annulation des ventes. Le Gouvernement wallon avait les moyens d’agir par le décret gouvernance !   #CasseDuSiècle #ParachuteOrMassif #Nethys #Enodia",
18,13 nov 2019 - 22 nov 2019,Inactive,ID : 2733525943372177,SAVE THE DATE : Rendez-vous le dimanche 24 novembre à Bruxelles pour la Marche contre les violences faites aux femmes #NousToutes,
19,13 nov 2019 - 25 nov 2019,Inactive,ID : 537445150321812,"🚺 Féminicide : vers des dispositions urgentes pour éviter de nouvelles victimes.    En Belgique, une femme meurt tous les 🔟 jours sous les coups de son compagnon.   Face à ce constat dramatique, le CDH - Centre Démocrate Humaniste souhaite faire des violences faites aux femmes une véritable cause nationale. Une proposition de loi a récemment été déposée par Vanessa Matz et Maxime Prévot.   Objectif : l’instauration d’un bracelet anti-rapprochement à l’encontre des auteurs de violences intrafamiliales.",
20,12 nov 2019 - 14 nov 2019,Inactive,ID : 809990089436884,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",
21,12 nov 2019 - 29 nov 2019,Inactive,ID : 428552197767107,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76817770_822506451530965_4275145270309683200_n.jpg?_nc_cat=110&_nc_ohc=uySs7hyUkQsAX9KDwOa&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=cc59db9f29c2334bb3e839143b779df5&oe=5E9CFFB6
22,7 nov 2019 - 30 nov 2019,Inactive,ID : 2522680554722407,"Sortir de la crise, garantir un pays en état de marche, prendre des réformes indispensables…  1️⃣ an sans Gouvernement fédéral. Dans un mois ce triste constat pourrait devenir réalité. Les promesses formulées risquent d’être fortement contrariées. Si nous sommes en affaires courantes, nous sommes avant tout en affaires inquiétantes 🤔.   Invité sur le plateau de LN24, Maxime Prévot a rappelé que le CDH - Centre Démocrate Humaniste, bien que n’étant pas mathématiquement indispensable, souhaite être un facilitateur de solutions et se montrer constructif et utile en apportant son soutien depuis l’opposition à toutes les réformes pertinentes qu’une majorité en quête de stabilité pourrait vouloir proposer.  🆘 Il y a urgence.",
23,6 nov 2019 - 29 nov 2019,Inactive,ID : 686195368539861,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/76817770_822506451530965_4275145270309683200_n.jpg?_nc_cat=110&_nc_ohc=uySs7hyUkQsAX9KDwOa&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=cc59db9f29c2334bb3e839143b779df5&oe=5E9CFFB6
24,31 oct 2019 - 29 nov 2019,Inactive,ID : 555241905227225,Assurance autonomie : fausse #taxe ou vrai #besoin ? Forgez-vous une opinion ⤵,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/75158870_555250651893017_2130171502413217792_n.jpg?_nc_cat=101&_nc_ohc=cBYTA6hxMFEAX-li1mI&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=26e987ea90e95a53b63fc8ead8275299&oe=5E9770C5
25,29 oct 2019 - 28 nov 2019,Inactive,ID : 709538229532349,"En 5️⃣ ans, en Wallonie, le prix des maisons de repos a augmenté de 26,4 % et jusqu’à 32,1 % dans le secteur privé 📈  Les homes deviennent inabordables pour de nombreuses personnes ☹️   Constructions publiques, augmentation des pensions, réduction des coûts… il est urgent de trouver des solutions afin de garantir l’accessibilité à ces institutions.  Et si, en parallèle, on travaillait également à reculer l’âge où l’on franchit la porte ?   L’assurance autonomie, ca vous dit quelque chose 😉 ?",
26,29 oct 2019 - 14 nov 2019,Inactive,ID : 534083534093620,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",
27,29 oct 2019 - 22 nov 2019,Inactive,ID : 1461770460642456,SAVE THE DATE : Rendez-vous le dimanche 24 novembre à Bruxelles pour la Marche contre les violences faites aux femmes #NousToutes,
28,29 oct 2019 - 30 nov 2019,Inactive,ID : 548296309312901,"Le lave-vaisselle qui tombe en panne au lendemain de la garantie? 🔌 La batterie du GSM qui ne se charge plus🔋📱après 2 ans et demi.... les cartouches d’imprimante🖨 qu’on ne trouve plus dans le commerce ou encore la mise à jour indisponible ou inutilisable... autant d’exemples d’obsolescence programmée ou prématurée que nous rencontrons au quotidien ! 😡  Aujourd’hui, Vanessa Matz & CDH - Centre Démocrate Humaniste déposent une proposition de loi à la Chambre pour lutter contre l'obsolescence programmée et prématurée ⏱📺🖨📱  ✅Etendre la durée de garantie à la durée de vie des produits ✅ la disponibilité des pièces de rechange le temps de la durée de vie des produits ✅la TVA à 6% sur les réparations et les pièces de rechange ✅l’augmentation de la garantie à 2 ans pour les produits d’occasion. ✅une information transparente aux consommateurs La lutte contre le gaspillage et contre la surconsommation est une priorité pour la préservation de notre 🌎  + D'infos : http://www.vanessamatz.be/0118/fr/2787/Lutter-contre-les-obsolescences-programmee-et-prematuree-et-encourager-la-reparabilite",
29,22 oct 2019 - 30 nov 2019,Inactive,ID : 718389668667113,"Le lave-vaisselle qui tombe en panne au lendemain de la garantie? 🔌 La batterie du GSM qui ne se charge plus🔋📱après 2 ans et demi.... les cartouches d’imprimante🖨 qu’on ne trouve plus dans le commerce ou encore la mise à jour indisponible ou inutilisable... autant d’exemples d’obsolescence programmée ou prématurée que nous rencontrons au quotidien ! 😡  Aujourd’hui, Vanessa Matz & CDH - Centre Démocrate Humaniste déposent une proposition de loi à la Chambre pour lutter contre l'obsolescence programmée et prématurée ⏱📺🖨📱  ✅Etendre la durée de garantie à la durée de vie des produits ✅ la disponibilité des pièces de rechange le temps de la durée de vie des produits ✅la TVA à 6% sur les réparations et les pièces de rechange ✅l’augmentation de la garantie à 2 ans pour les produits d’occasion. ✅une information transparente aux consommateurs La lutte contre le gaspillage et contre la surconsommation est une priorité pour la préservation de notre 🌎  + D'infos : http://www.vanessamatz.be/0118/fr/2787/Lutter-contre-les-obsolescences-programmee-et-prematuree-et-encourager-la-reparabilite",
30,18 oct 2019 - 27 oct 2019,Inactive,ID : 2401085313488719,"📅 ✊ Ce jeudi 17 octobre, c’est la journée mondiale de lutte contre la pauvreté.  Alors que le gaspillage s’impose au menu de nos préoccupations, on se dit que quelque chose ne tourne pas rond 🙃.  Comment accepter qu’1️⃣/3️⃣ de la nourriture produite finisse à la poubelle et que dans le même temps, 2️⃣0️⃣% de la population belge vit sous la menace de la pauvreté ?   Chacun de nous gaspille entre 15kg et 20kg de nourriture par an 😳. Cela représente près de 180💲 par personne. Ces denrées, cet argent,… ne pourraient-ils pas contribuer à un meilleur équilibre ⚖️ ?      La journée mondiale de lutte contre la pauvreté réveille notre solidarité. Elle nous interroge également sur notre consommation.    Et si, plutôt que détruire, on favorisait les dons 🤩 ? Plutôt que jeter, on encourageait la solidarité 🤝 ?  📈Avantage fiscal pour les dons alimentaires, 📉 réduction de la TVA et Interdiction de destruction des invendus non alimentaires, lutte contre l’obsolescence programmée,… cette semaine, le CDH - Centre Démocrate Humaniste a déposé plusieurs propositions encadrant la lutte contre le gaspillage.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72341566_2189238881180501_932189438614700032_n.jpg?_nc_cat=100&_nc_ohc=9xI1g3albOsAX8I6S7a&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=4659f7444459ad66ce12b082fc584c26&oe=5ED13E88
31,18 oct 2019 - 23 oct 2019,Inactive,ID : 508055083078291,"Reconnus pour leur contribution dans la lutte contre le terrorisme, les Kurdes font encore aujourd’hui rempart à la barbarie et au radicalisme. Des campements, où des djihadistes sont contrôlés et surveillés, sont aujourd’hui sous les bombes.  On fait quoi maintenant ?   ""La Belgique s'est mise la tête dans le sable par rapport à ces djihadistes belges. Il faut s'en occuper, pour notre sécurité"". Georges Dallemagne souhaite que l’OCAM fasse la clarté sur la question du rapatriement des djihadistes belges.",
32,14 oct 2019 - 14 nov 2019,Inactive,ID : 568034360604195,"Toutes les Wallonnes, tous les Wallons, de 0 à 150 ans doivent pouvoir bénéficier d'une aide à domicile ! La solution on l'a, c'est l'assurance autonomie ! ⤵️",
33,14 oct 2019 - 31 oct 2019,Inactive,ID : 2487923274657434,"3️⃣ jours de ""congé"" lors du décès d’un proche (enfant, conjoint, père, mère), c’est évidemment trop peu pour surmonter le choc.  Catherine Fonck & CDH - Centre Démocrate Humaniste souhaitent que la période de deuil soit allongée à 10 jours.   👊 Une proposition de loi vient d'être déposée.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/72992935_2179273048843751_6769853577964814336_n.jpg?_nc_cat=109&_nc_ohc=SMh_2bkSLTAAX8mjU-5&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=56e1284b819e99631f5ad96cadb92f41&oe=5EDB8860
34,11 oct 2019 - 21 oct 2019,Inactive,ID : 550213215799170,"Le nouveau #WalGov semble avoir oublié que toutes les pertes d’autonomie méritent une forme de sécurité sociale.  🤕 Heureusement, le cdH veille au grain et propose que chacun puisse bénéficier du soutien dont il a besoin au quotidien. #assuranceautonomie #DPR #ArcEnCiel",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/71803551_2176994809071575_5381896138477535232_n.jpg?_nc_cat=111&_nc_ohc=99NZfd7nOCYAX9GL9Kp&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=19e4f4dd4680cb77ab52e4e105e42bd4&oe=5E8DC516
35,11 oct 2019 - 10 nov 2019,Inactive,ID : 2283774451748244,"À l’heure où j’écris ces lignes... des femmes, des hommes, des enfants qui étaient hier nos héros contre le terrorisme, meurent aujourd’hui déchiquetés par les bombes d’un tyran nommé Erdogan. Un autre homme nommé Trump, à l’esprit profondément déséquilibré, placé démocratiquement à la tête de la plus grande puissance militaire du monde, l’a autorisé à commettre ce crime de guerre.  (Georges Dallemagne)  À l’heure où j’écris ces lignes, la classe politique belge se passionne pour une médiocre affaire de truands du côté de Liège, sans la moindre réaction à l’égard d’un nouveau conflit aux portes de l’Europe, sans un mot, ou si peu contre l’horreur, sans vraiment se rendre compte que l’Europe, ce rêve d’humanité que nous chérissons se meurt aussi, en même temps que les kurdes et leurs alliés arabes, turkmènes et chrétiens aux confins de l’Euphrate. À l’heure où j’écris ces lignes les premières images de corps sans vie apparaissent sur nos écrans et bientôt nous entendrons des murmures d’indignation dont les criminels se moqueront. À l’heure où j’écris ces lignes j’espère encore un sursaut, un cri de rage, un pays, mon pays, une Europe, ma patrie, une communauté internationale, notre humanité, qui se lèvent contre l’infamie, contre cette nouvelle régression de l’humanité, contre la pente vertigineuse, chaotique, mortelle d’une guerre illégale, illégitime, inégale. Contre la terreur.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/72704140_2283774515081571_7969702728471412736_n.jpg?_nc_cat=109&_nc_ohc=JBS-X49thrcAX9uDFYO&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=eb04c7674298251e7aa07df91fc71926&oe=5ED88498
36,16 sep 2019 - 22 sep 2019,Inactive,ID : 424030805130436,🚲Vous avez besoin de votre vélo avant ou après votre trajet en train ? Alors vous savez à quel point c’est parfois galère!  👍 Il faut prévoir plus d’espace pour permettre aux voyageurs d’embarquer avec leur vélo.,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/71275261_598051310733129_3054563105779482624_n.jpg?_nc_cat=100&_nc_ohc=y8FZ1FHBYHwAX-gOEr7&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=539050acad99023bad1134458cdd050f&oe=5E99505F
37,6 sep 2019 - 10 sep 2019,Inactive,ID : 687109608474699,"L'interview de Maxime Prévot ⤵️ L'essentiel ? C’est se soigner décemment, c’est une mobilité fluide, c’est appréhender le vieillissement de la population, non pas comme un coût, mais comme une chance, c’est un air qui n’est pas pollué… En fait, c’est se recentrer sur les préoccupations de la qualité de vie.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/70581997_2909637489050442_4168189512213594112_n.jpg?_nc_cat=111&_nc_ohc=DD8eZKT_BAAAX_qGlG6&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=98efd7e4b37b01941502ddabeb6bed0a&oe=5E8DF35D
38,30 aoû 2019 - 1 sep 2019,Inactive,ID : 435363790402145,"Un djihadiste belge, impliqué dans les attentats de Paris et de Bruxelles, a été arrêté. Pour Georges Dallemagne, il faut le juger. Pour les victimes, pour notre sécurité, pour identifier les éventuelles complicités.",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/70026627_435363827068808_3856493384671690752_n.jpg?_nc_cat=104&_nc_ohc=atQvDEmoYJMAX_0lJ0W&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=5871bb74b2a71e875bf908420a957fe7&oe=5E9F831A
